COUNTRY,COICOP_1999,TIME_PERIOD,OBS_VALUE
BGD,Aggregate,2020-Q2,89.71231522833633
BGD,Aggregate,2020-Q3,91.92901245259093
BGD,Aggregate,2020-Q4,93.93660773926917
BGD,Aggregate,2021-Q1,94.50649177639427
BGD,Aggregate,2021-Q2,94.6375867735276
BGD,Aggregate,2021-Q3,96.9821287057304
BGD,Aggregate,2021-Q4,99.488101667461
BGD,Aggregate,2022-Q1,100.2551699151503
BGD,Aggregate,2022-Q2,101.3461836516236
BGD,Aggregate,2022-Q3,105.4252965789542
BGD,Aggregate,2022-Q4,108.2682161862094
BGD,Aggregate,2023-Q1,109.1772137283157
BGD,Aggregate,2023-Q2,111.6566666666667
BGD,Aggregate,2023-Q3,116.26
BGD,Aggregate,2023-Q4,119.2466666666667
BGD,Aggregate,2024-Q1,120.43
BGD,Aggregate,2024-Q2,122.5733333333333
BGD,Aggregate,2024-Q3,128.67
BGD,Aggregate,2024-Q4,132.4266666666667
BGD,Aggregate,2025-Q1,131.92
BGR,Aggregate,2016-Q1,6503.826674972813
BGR,Aggregate,2016-Q2,6464.65727512918
BGR,Aggregate,2016-Q3,6509.828670922913
BGR,Aggregate,2016-Q4,6514.054574963133
BGR,Aggregate,2017-Q1,6611.313445888813
BGR,Aggregate,2017-Q2,6611.305685727427
BGR,Aggregate,2017-Q3,6612.892307410777
BGR,Aggregate,2017-Q4,6692.71340991614
BGR,Aggregate,2018-Q1,6744.097788130133
BGR,Aggregate,2018-Q2,6782.01305942725
BGR,Aggregate,2018-Q3,6845.66991761831
BGR,Aggregate,2018-Q4,6903.092840404077
BGR,Aggregate,2019-Q1,6965.611006081787
BGR,Aggregate,2019-Q2,7008.610858632093
BGR,Aggregate,2019-Q3,7031.825409666763
BGR,Aggregate,2019-Q4,7115.364615191487
BGR,Aggregate,2020-Q1,7216.960002291973
BGR,Aggregate,2020-Q2,7117.853581654413
BGR,Aggregate,2020-Q3,7111.48279136496
BGR,Aggregate,2020-Q4,7145.429527638823
BGR,Aggregate,2021-Q1,7216.855681022383
BGR,Aggregate,2021-Q2,7286.264727110873
BGR,Aggregate,2021-Q3,7383.179663111963
BGR,Aggregate,2021-Q4,7648.307858093323
BGR,Aggregate,2022-Q1,7975.606536728963
BGR,Aggregate,2022-Q2,8423.62466721093
BGR,Aggregate,2022-Q3,8704.381484099567
BGR,Aggregate,2022-Q4,8957.250379378113
BGR,Aggregate,2023-Q1,9210.57031627182
BGR,Aggregate,2023-Q2,9279.292489322257
BGR,Aggregate,2023-Q3,9356.98558965801
BGR,Aggregate,2023-Q4,9430.32795139456
BGR,Aggregate,2024-Q1,9531.408937467363
BGR,Aggregate,2024-Q2,9500.898797232723
BGR,Aggregate,2024-Q3,9533.56933559209
BGR,Aggregate,2024-Q4,9623.292638653203
BHR,Aggregate,2016-Q1,95.23756923359263
BHR,Aggregate,2016-Q2,95.74733179450137
BHR,Aggregate,2016-Q3,95.89956031272113
BHR,Aggregate,2016-Q4,95.34049294552023
BHR,Aggregate,2017-Q1,95.87545126538813
BHR,Aggregate,2017-Q2,96.62312941926077
BHR,Aggregate,2017-Q3,97.5605691115079
BHR,Aggregate,2017-Q4,97.4661879004651
BHR,Aggregate,2018-Q1,98.56001493675257
BHR,Aggregate,2018-Q2,99.25036809503993
BHR,Aggregate,2018-Q3,99.3345091520315
BHR,Aggregate,2018-Q4,98.47069332945257
BHR,Aggregate,2019-Q1,99.72386537308303
BHR,Aggregate,2019-Q2,99.8
BHR,Aggregate,2019-Q3,100.0200223133412
BHR,Aggregate,2019-Q4,100.0508786950857
BHR,Aggregate,2020-Q1,99.16666666666667
BHR,Aggregate,2020-Q2,96.6
BHR,Aggregate,2020-Q3,97.43333333333333
BHR,Aggregate,2020-Q4,97.13333333333333
BHR,Aggregate,2021-Q1,96.6
BHR,Aggregate,2021-Q2,96.63333333333333
BHR,Aggregate,2021-Q3,97.26666666666667
BHR,Aggregate,2021-Q4,97.46666666666667
BHR,Aggregate,2022-Q1,99.86666666666667
BHR,Aggregate,2022-Q2,99.9
BHR,Aggregate,2022-Q3,101.1333333333333
BHR,Aggregate,2022-Q4,101.1333333333333
BHR,Aggregate,2023-Q1,100.4666666666667
BHR,Aggregate,2023-Q2,99.9
BHR,Aggregate,2023-Q3,101.0666666666667
BHR,Aggregate,2023-Q4,100.9
BHR,Aggregate,2024-Q1,101.2666666666667
BHR,Aggregate,2024-Q2,101.6
BHR,Aggregate,2024-Q3,101.8666666666667
BHR,Aggregate,2024-Q4,101.3
BHR,Aggregate,2025-Q1,101.3333333333333
BHS,Aggregate,2016-Q1,100.8366666666667
BHS,Aggregate,2016-Q2,101.5866666666667
BHS,Aggregate,2016-Q3,101.9966666666667
BHS,Aggregate,2016-Q4,102.2
BHS,Aggregate,2017-Q1,103.05
BHS,Aggregate,2017-Q2,102.9533333333333
BHS,Aggregate,2017-Q3,103.0566666666667
BHS,Aggregate,2017-Q4,103.7333333333333
BHS,Aggregate,2018-Q1,104.0833333333333
BHS,Aggregate,2018-Q2,104.6666666666667
BHS,Aggregate,2018-Q3,106.9166666666667
BHS,Aggregate,2018-Q4,106.48
BHS,Aggregate,2019-Q1,107.6633333333333
BHS,Aggregate,2019-Q2,108.22
BHS,Aggregate,2019-Q3,108.73
BHS,Aggregate,2019-Q4,108.05
BHS,Aggregate,2020-Q1,108.5133333333333
BHS,Aggregate,2020-Q2,107.7433333333333
BHS,Aggregate,2020-Q3,107.9133333333333
BHS,Aggregate,2020-Q4,108.66
BHS,Aggregate,2021-Q1,109.81
BHS,Aggregate,2021-Q2,110.55
BHS,Aggregate,2021-Q3,111.9966666666667
BHS,Aggregate,2021-Q4,113.0466666666667
BHS,Aggregate,2022-Q1,114.3366666666667
BHS,Aggregate,2022-Q2,116.7733333333333
BHS,Aggregate,2022-Q3,119.44
BHS,Aggregate,2022-Q4,119.82
BHS,Aggregate,2023-Q1,119.5
BHS,Aggregate,2023-Q2,120.9266666666667
BHS,Aggregate,2023-Q3,122.13
BHS,Aggregate,2023-Q4,122.1733333333333
BHS,Aggregate,2024-Q1,121.85
BHS,Aggregate,2024-Q2,121.87
BHS,Aggregate,2024-Q3,121.37
BHS,Aggregate,2024-Q4,121.6233333333333
BIH,Aggregate,2016-Q1,98.8251
BIH,Aggregate,2016-Q2,98.3169
BIH,Aggregate,2016-Q3,97.7203
BIH,Aggregate,2016-Q4,98.8013
BIH,Aggregate,2017-Q1,99.69833333333333
BIH,Aggregate,2017-Q2,99.288
BIH,Aggregate,2017-Q3,98.3504
BIH,Aggregate,2017-Q4,99.51606666666667
BIH,Aggregate,2018-Q1,100.4523666666667
BIH,Aggregate,2018-Q2,100.6944
BIH,Aggregate,2018-Q3,100.0825
BIH,Aggregate,2018-Q4,101.2473666666667
BIH,Aggregate,2019-Q1,101.4929
BIH,Aggregate,2019-Q2,101.3448333333333
BIH,Aggregate,2019-Q3,100.4740333333333
BIH,Aggregate,2019-Q4,101.4299333333333
BIH,Aggregate,2020-Q1,101.8761333333333
BIH,Aggregate,2020-Q2,99.70603333333333
BIH,Aggregate,2020-Q3,99.0964
BIH,Aggregate,2020-Q4,99.8081
BIH,Aggregate,2021-Q1,100.6891666666667
BIH,Aggregate,2021-Q2,101.1043333333333
BIH,Aggregate,2021-Q3,101.4737333333333
BIH,Aggregate,2021-Q4,105.1556333333333
BIH,Aggregate,2022-Q1,109.1772333333333
BIH,Aggregate,2022-Q2,115.7251666666667
BIH,Aggregate,2022-Q3,118.6546666666667
BIH,Aggregate,2022-Q4,122.1301333333333
BIH,Aggregate,2023-Q1,122.7194
BIH,Aggregate,2023-Q2,123.1091666666667
BIH,Aggregate,2023-Q3,123.7212
BIH,Aggregate,2023-Q4,124.5718333333333
BIH,Aggregate,2024-Q1,125.1967
BIH,Aggregate,2024-Q2,125.4333666666667
BIH,Aggregate,2024-Q3,125.3611666666667
BIH,Aggregate,2024-Q4,126.4915333333333
BIH,Aggregate,2025-Q1,129.3903
BLR,Aggregate,2016-Q1,57.71526193440683
BLR,Aggregate,2016-Q2,59.2691414774755
BLR,Aggregate,2016-Q3,59.80496200956813
BLR,Aggregate,2016-Q4,60.9394234119988
BLR,Aggregate,2017-Q1,62.10529978746033
BLR,Aggregate,2017-Q2,63.00836727787247
BLR,Aggregate,2017-Q3,63.01653983434677
BLR,Aggregate,2017-Q4,63.9379955768261
BLR,Aggregate,2018-Q1,65.15039269527987
BLR,Aggregate,2018-Q2,65.8470283558237
BLR,Aggregate,2018-Q3,66.1034586603184
BLR,Aggregate,2018-Q4,67.24884735372793
BLR,Aggregate,2019-Q1,69.0167573663086
BLR,Aggregate,2019-Q2,69.664643061665
BLR,Aggregate,2019-Q3,69.847495818891
BLR,Aggregate,2019-Q4,70.61954079384527
BLR,Aggregate,2020-Q1,72.2197803106151
BLR,Aggregate,2020-Q2,73.2671290740813
BLR,Aggregate,2020-Q3,73.7825286913175
BLR,Aggregate,2020-Q4,75.36655503786913
BLR,Aggregate,2021-Q1,78.1900181666998
BLR,Aggregate,2021-Q2,80.1013015193869
BLR,Aggregate,2021-Q3,81.10136213154983
BLR,Aggregate,2021-Q4,83.11671270529953
BLR,Aggregate,2022-Q1,87.64916939034763
BLR,Aggregate,2022-Q2,93.81512000285293
BLR,Aggregate,2022-Q3,95.52896956196483
BLR,Aggregate,2022-Q4,94.56876720311387
BLR,Aggregate,2023-Q1,96.1766187956664
BLR,Aggregate,2023-Q2,97.18442932728647
BLR,Aggregate,2023-Q3,97.5686570924666
BLR,Aggregate,2023-Q4,99.21264802217183
BLR,Aggregate,2024-Q1,101.5833333333333
BLR,Aggregate,2024-Q2,102.94
BLR,Aggregate,2024-Q3,103.5233333333333
BLR,Aggregate,2024-Q4,104.6666666666667
BLZ,Aggregate,2016-Q1,98.1827534700114
BLZ,Aggregate,2016-Q2,98.7235767545933
BLZ,Aggregate,2016-Q3,98.9638725410011
BLZ,Aggregate,2016-Q4,99.19741832090803
BLZ,Aggregate,2017-Q1,99.96467530043607
BLZ,Aggregate,2017-Q2,99.88629562533787
BLZ,Aggregate,2017-Q3,99.6157117044273
BLZ,Aggregate,2017-Q4,100.1349454145859
BLZ,Aggregate,2018-Q1,99.87661191606173
BLZ,Aggregate,2018-Q2,100.0166031050195
BLZ,Aggregate,2018-Q3,100.4433051993257
BLZ,Aggregate,2018-Q4,100.3439627799133
BLZ,Aggregate,2019-Q1,100.2023983969497
BLZ,Aggregate,2019-Q2,100.38305721689
BLZ,Aggregate,2019-Q3,100.4557381528887
BLZ,Aggregate,2019-Q4,100.3888397496823
BLZ,Aggregate,2020-Q1,100.4807558020937
BLZ,Aggregate,2020-Q2,100.4305173494793
BLZ,Aggregate,2020-Q3,100.6253120284017
BLZ,Aggregate,2020-Q4,100.3809234710143
BLZ,Aggregate,2021-Q1,101.7682259485293
BLZ,Aggregate,2021-Q2,103.1809253056933
BLZ,Aggregate,2021-Q3,104.3093402403273
BLZ,Aggregate,2021-Q4,105.663607137495
BLZ,Aggregate,2022-Q1,106.6314111270573
BLZ,Aggregate,2022-Q2,109.7564911353137
BLZ,Aggregate,2022-Q3,111.891437322831
BLZ,Aggregate,2022-Q4,112.6869760182523
BLZ,Aggregate,2023-Q1,113.3650329503237
BLZ,Aggregate,2023-Q2,113.8923324664983
BLZ,Aggregate,2023-Q3,115.7666666666667
BLZ,Aggregate,2023-Q4,117.3
BLZ,Aggregate,2024-Q1,117.7666666666667
BLZ,Aggregate,2024-Q2,118.3333333333333
BLZ,Aggregate,2024-Q3,119.4333333333333
BLZ,Aggregate,2024-Q4,119.9333333333333
BLZ,Aggregate,2025-Q1,119.7666666666667
BOL,Aggregate,2016-Q1,95.21333333333333
BOL,Aggregate,2016-Q2,96.48
BOL,Aggregate,2016-Q3,96.82
BOL,Aggregate,2016-Q4,97.87
BOL,Aggregate,2017-Q1,98.54
BOL,Aggregate,2017-Q2,98.28
BOL,Aggregate,2017-Q3,99.86333333333333
BOL,Aggregate,2017-Q4,100.6066666666667
BOL,Aggregate,2018-Q1,101.34
BOL,Aggregate,2018-Q2,101.3366666666667
BOL,Aggregate,2018-Q3,101.5833333333333
BOL,Aggregate,2018-Q4,102.0566666666667
BOL,Aggregate,2019-Q1,102.5033333333333
BOL,Aggregate,2019-Q2,102.9466666666667
BOL,Aggregate,2019-Q3,103.7615891472667
BOL,Aggregate,2019-Q4,104.5794556471333
BOL,Aggregate,2020-Q1,103.8494890667333
BOL,Aggregate,2020-Q2,104.4500468832
BOL,Aggregate,2020-Q3,104.8642156297667
BOL,Aggregate,2020-Q4,104.52
BOL,Aggregate,2021-Q1,105.1433333333333
BOL,Aggregate,2021-Q2,104.9376462765
BOL,Aggregate,2021-Q3,105.3413382014667
BOL,Aggregate,2021-Q4,105.3413657597
BOL,Aggregate,2022-Q1,105.9189595708667
BOL,Aggregate,2022-Q2,106.3620792672
BOL,Aggregate,2022-Q3,107.2654148205333
BOL,Aggregate,2022-Q4,108.5651470017333
BOL,Aggregate,2023-Q1,108.8297953654
BOL,Aggregate,2023-Q2,109.3110109572
BOL,Aggregate,2023-Q3,110.3429406446667
BOL,Aggregate,2023-Q4,110.6598101780333
BOL,Aggregate,2024-Q1,111.5266666666667
BOL,Aggregate,2024-Q2,113.2544888913667
BOL,Aggregate,2024-Q3,115.9823656124333
BOL,Aggregate,2024-Q4,120.775328402
BOL,Aggregate,2025-Q1,126.3619574466
BRA,Aggregate,2016-Q1,4584.11
BRA,Aggregate,2016-Q2,4668.623333333333
BRA,Aggregate,2016-Q3,4731.086666666667
BRA,Aggregate,2016-Q4,4763.326666666667
BRA,Aggregate,2017-Q1,4808.403333333333
BRA,Aggregate,2017-Q2,4834.706666666667
BRA,Aggregate,2017-Q3,4852.59
BRA,Aggregate,2017-Q4,4897.543333333333
BRA,Aggregate,2018-Q1,4942.723333333333
BRA,Aggregate,2018-Q2,4995.996666666667
BRA,Aggregate,2018-Q3,5066.166666666667
BRA,Aggregate,2018-Q4,5099.09
BRA,Aggregate,2019-Q1,5144.443333333333
BRA,Aggregate,2019-Q2,5211.666666666667
BRA,Aggregate,2019-Q3,5227.316666666667
BRA,Aggregate,2019-Q4,5271.026666666667
BRA,Aggregate,2020-Q1,5341.553333333333
BRA,Aggregate,2020-Q2,5323.006666666667
BRA,Aggregate,2020-Q3,5364.613333333333
BRA,Aggregate,2020-Q4,5495.076666666667
BRA,Aggregate,2021-Q1,5623.88
BRA,Aggregate,2021-Q2,5733.95
BRA,Aggregate,2021-Q3,5881.876666666667
BRA,Aggregate,2021-Q4,6071.413333333333
BRA,Aggregate,2022-Q1,6228.086666666667
BRA,Aggregate,2022-Q2,6417.203333333333
BRA,Aggregate,2022-Q3,6390.386666666667
BRA,Aggregate,2022-Q4,6438.74
BRA,Aggregate,2023-Q1,6560.38
BRA,Aggregate,2023-Q2,6658.406666666667
BRA,Aggregate,2023-Q3,6683.96
BRA,Aggregate,2023-Q4,6741.853333333333
BRA,Aggregate,2024-Q1,6843.01
BRA,Aggregate,2024-Q2,6921.236666666667
BRA,Aggregate,2024-Q3,6977.18
BRA,Aggregate,2024-Q4,7066.866666666667
BRA,Aggregate,2025-Q1,7187.423333333333
BRB,Aggregate,2016-Q1,76.4893216080402
BRB,Aggregate,2016-Q2,77.9392099385818
BRB,Aggregate,2016-Q3,79.928950307091
BRB,Aggregate,2016-Q4,79.74385817978783
BRB,Aggregate,2017-Q1,80.29913456169737
BRB,Aggregate,2017-Q2,80.1757398101619
BRB,Aggregate,2017-Q3,82.84415131211613
BRB,Aggregate,2017-Q4,85.42001675041873
BRB,Aggregate,2018-Q1,85.08068118369627
BRB,Aggregate,2018-Q2,84.4791317699609
BRB,Aggregate,2018-Q3,85.35831937465103
BRB,Aggregate,2018-Q4,85.89817141261863
BRB,Aggregate,2019-Q1,86.06783919597987
BRB,Aggregate,2019-Q2,87.30178671133443
BRB,Aggregate,2019-Q3,89.67713567839193
BRB,Aggregate,2019-Q4,91.74399776661083
BRB,Aggregate,2020-Q1,90.78768844221103
BRB,Aggregate,2020-Q3,91.0036292573981
BRB,Aggregate,2020-Q4,93.11676437744277
BRB,Aggregate,2021-Q2,91.6823003908431
BRB,Aggregate,2021-Q3,94.7825935231714
BRB,Aggregate,2021-Q4,97.48185371300947
BRB,Aggregate,2022-Q1,98.63867950865437
BRB,Aggregate,2022-Q2,102.124581239531
BRB,Aggregate,2022-Q3,103.1117392518146
BRB,Aggregate,2022-Q4,107.9549832495812
BRB,Aggregate,2023-Q1,110.7666666666667
BRB,Aggregate,2023-Q2,112.59
BRB,Aggregate,2023-Q3,113.9666666666667
BRB,Aggregate,2023-Q4,114.8333333333333
BRB,Aggregate,2024-Q1,113.2
BRB,Aggregate,2024-Q2,112.3
BRB,Aggregate,2024-Q3,112.3333333333333
BRB,Aggregate,2024-Q4,112.2333333333333
BRN,Aggregate,2016-Q1,99.67609
BRN,Aggregate,2016-Q2,99.55277333333333
BRN,Aggregate,2016-Q3,99.57480666666667
BRN,Aggregate,2016-Q4,99.6642
BRN,Aggregate,2017-Q1,98.27020333333333
BRN,Aggregate,2017-Q2,98.20793333333333
BRN,Aggregate,2017-Q3,98.36603666666667
BRN,Aggregate,2017-Q4,98.60098666666667
BRN,Aggregate,2018-Q1,99.35414333333333
BRN,Aggregate,2018-Q2,99.33074666666667
BRN,Aggregate,2018-Q3,99.52193666666667
BRN,Aggregate,2018-Q4,99.27135
BRN,Aggregate,2019-Q1,99.07077333333333
BRN,Aggregate,2019-Q2,98.67330666666667
BRN,Aggregate,2019-Q3,98.93465333333333
BRN,Aggregate,2019-Q4,99.24720333333333
BRN,Aggregate,2020-Q1,100.45094
BRN,Aggregate,2020-Q2,100.99007
BRN,Aggregate,2020-Q3,100.79626
BRN,Aggregate,2020-Q4,101.3708966666667
BRN,Aggregate,2021-Q1,102.27514
BRN,Aggregate,2021-Q2,102.2799366666667
BRN,Aggregate,2021-Q3,102.6779733333333
BRN,Aggregate,2021-Q4,103.3713166666667
BRN,Aggregate,2022-Q1,105.6068104447978
BRN,Aggregate,2022-Q2,106.2549308968794
BRN,Aggregate,2022-Q3,107.0840058731951
BRN,Aggregate,2022-Q4,106.7781
BRN,Aggregate,2023-Q1,106.6476366666667
BRN,Aggregate,2023-Q2,106.6591163974055
BRN,Aggregate,2023-Q3,106.8236387415734
BRN,Aggregate,2023-Q4,107.1135633333333
BRN,Aggregate,2024-Q1,106.3146964606474
BRN,Aggregate,2024-Q2,106.4362130699388
BRN,Aggregate,2024-Q3,106.350603469471
BRN,Aggregate,2024-Q4,106.4818552636162
BRN,Aggregate,2025-Q1,105.9871558944633
BTN,Aggregate,2016-Q1,70.22938992588973
BTN,Aggregate,2016-Q2,70.63266823551903
BTN,Aggregate,2016-Q3,71.35528532967787
BTN,Aggregate,2016-Q4,72.70620757569753
BTN,Aggregate,2017-Q1,73.9327584238389
BTN,Aggregate,2017-Q2,74.48293308071867
BTN,Aggregate,2017-Q3,75.04751854735743
BTN,Aggregate,2017-Q4,75.57854136533977
BTN,Aggregate,2018-Q1,76.10526773952593
BTN,Aggregate,2018-Q2,76.39879213125717
BTN,Aggregate,2018-Q3,76.7611358784082
BTN,Aggregate,2018-Q4,77.92234490847443
BTN,Aggregate,2019-Q1,78.41582257904353
BTN,Aggregate,2019-Q2,78.58723810540437
BTN,Aggregate,2019-Q3,78.86153757275717
BTN,Aggregate,2019-Q4,79.6981968137516
BTN,Aggregate,2020-Q1,80.5479449935674
BTN,Aggregate,2020-Q2,82.0620102541014
BTN,Aggregate,2020-Q3,84.91302620274193
BTN,Aggregate,2020-Q4,85.80399587349003
BTN,Aggregate,2021-Q1,87.96638886333617
BTN,Aggregate,2021-Q2,88.87111698322383
BTN,Aggregate,2021-Q3,89.28080002794523
BTN,Aggregate,2021-Q4,91.6975858362966
BTN,Aggregate,2022-Q1,92.92921899024407
BTN,Aggregate,2022-Q2,94.28275197271547
BTN,Aggregate,2022-Q3,94.82906467674083
BTN,Aggregate,2022-Q4,95.95269073372927
BTN,Aggregate,2023-Q1,96.56549887956963
BTN,Aggregate,2023-Q2,97.591646727427
BTN,Aggregate,2023-Q3,99.18543285203043
BTN,Aggregate,2023-Q4,100.637803654467
BTN,Aggregate,2024-Q1,101.010805369773
BTN,Aggregate,2024-Q2,100.4811072722018
BTN,Aggregate,2024-Q3,100.9797663861338
BTN,Aggregate,2024-Q4,102.3877452167953
BTN,Aggregate,2025-Q1,104.3766666666667
BWA,Aggregate,2016-Q1,91.26319056486653
BWA,Aggregate,2016-Q2,92.39913097454993
BWA,Aggregate,2016-Q3,92.89261328367473
BWA,Aggregate,2016-Q4,93.4512725015518
BWA,Aggregate,2017-Q1,94.32029795158287
BWA,Aggregate,2017-Q2,95.6238361266294
BWA,Aggregate,2017-Q3,95.99627560521413
BWA,Aggregate,2017-Q4,96.30664183736807
BWA,Aggregate,2018-Q1,97.17566728739913
BWA,Aggregate,2018-Q2,98.7585350713842
BWA,Aggregate,2018-Q3,98.8826815642458
BWA,Aggregate,2018-Q4,99.80738671632527
BWA,Aggregate,2019-Q1,100.4666666666667
BWA,Aggregate,2019-Q2,101.3333333333333
BWA,Aggregate,2019-Q3,101.7333333333333
BWA,Aggregate,2019-Q4,102.0333333333333
BWA,Aggregate,2020-Q1,102.7
BWA,Aggregate,2020-Q2,103.2666666666667
BWA,Aggregate,2020-Q3,103
BWA,Aggregate,2020-Q4,104.2666666666667
BWA,Aggregate,2021-Q1,106.2178
BWA,Aggregate,2021-Q2,111.6284333333333
BWA,Aggregate,2021-Q3,111.9439666666667
BWA,Aggregate,2021-Q4,113.3652666666667
BWA,Aggregate,2022-Q1,116.3094666666667
BWA,Aggregate,2022-Q2,122.7136333333333
BWA,Aggregate,2022-Q3,127.8856666666667
BWA,Aggregate,2022-Q4,127.9433
BWA,Aggregate,2023-Q1,127.3085666666667
BWA,Aggregate,2023-Q2,130.1366333333333
BWA,Aggregate,2023-Q3,130.4355333333333
BWA,Aggregate,2023-Q4,132.0485333333333
BWA,Aggregate,2024-Q1,131.8672
BWA,Aggregate,2024-Q2,134.0395
BWA,Aggregate,2024-Q3,134.4170666666667
BWA,Aggregate,2024-Q4,134.2589333333333
BWA,Aggregate,2025-Q1,135.3442666666667
CAF,Aggregate,2016-Q1,94.4892023554275
CAF,Aggregate,2016-Q2,89.5752473708353
CAF,Aggregate,2016-Q3,89.90903470736527
CAF,Aggregate,2016-Q4,91.00128875829667
CAF,Aggregate,2017-Q1,92.5898895402689
CAF,Aggregate,2017-Q2,95.0735061773193
CAF,Aggregate,2017-Q3,96.22267858572757
CAF,Aggregate,2017-Q4,96.34728433886263
CAF,Aggregate,2018-Q1,95.44297331307703
CAF,Aggregate,2018-Q2,96.00091482036557
CAF,Aggregate,2018-Q3,96.05955135405773
CAF,Aggregate,2018-Q4,98.85987736773853
CAF,Aggregate,2019-Q1,100.0994180139172
CAF,Aggregate,2019-Q2,99.5747175581678
CAF,Aggregate,2019-Q3,98.87087830516333
CAF,Aggregate,2019-Q4,98.19360130603137
CAF,Aggregate,2020-Q1,99.79447474
CAF,Aggregate,2020-Q2,101.5271980966667
CAF,Aggregate,2020-Q3,101.5494132266667
CAF,Aggregate,2020-Q4,100.6523807133333
CAF,Aggregate,2021-Q1,105.0169342366667
CAF,Aggregate,2021-Q2,106.8451712533333
CAF,Aggregate,2021-Q3,104.9320186433333
CAF,Aggregate,2021-Q4,103.9168766266667
CAF,Aggregate,2022-Q1,107.1
CAF,Aggregate,2022-Q2,113.7666666666667
CAF,Aggregate,2022-Q3,111.4666666666667
CAF,Aggregate,2022-Q4,111.8666666666667
CAF,Aggregate,2023-Q1,115.5666666666667
CAF,Aggregate,2023-Q2,114.4333333333333
CAF,Aggregate,2023-Q3,113.2
CAF,Aggregate,2023-Q4,114.2333333333333
CAF,Aggregate,2024-Q1,115.5
CAF,Aggregate,2024-Q2,115.5333333333333
CAF,Aggregate,2024-Q3,115.2
CAN,Aggregate,2016-Q1,127.2666666666667
CAN,Aggregate,2016-Q2,128.7333333333333
CAN,Aggregate,2016-Q3,128.8
CAN,Aggregate,2016-Q4,128.7
CAN,Aggregate,2017-Q1,129.7
CAN,Aggregate,2017-Q2,130.4333333333333
CAN,Aggregate,2017-Q3,130.5666666666667
CAN,Aggregate,2017-Q4,131
CAN,Aggregate,2018-Q1,132.3666666666667
CAN,Aggregate,2018-Q2,133.4333333333333
CAN,Aggregate,2018-Q3,134.0666666666667
CAN,Aggregate,2018-Q4,133.6666666666667
CAN,Aggregate,2019-Q1,134.5
CAN,Aggregate,2019-Q2,136.3
CAN,Aggregate,2019-Q3,136.6666666666667
CAN,Aggregate,2019-Q4,136.4666666666667
CAN,Aggregate,2020-Q1,136.9333333333333
CAN,Aggregate,2020-Q2,136.3333333333333
CAN,Aggregate,2020-Q3,137.0333333333333
CAN,Aggregate,2020-Q4,137.5333333333333
CAN,Aggregate,2021-Q1,138.9
CAN,Aggregate,2021-Q2,140.9
CAN,Aggregate,2021-Q3,142.6
CAN,Aggregate,2021-Q4,144.0333333333333
CAN,Aggregate,2022-Q1,147
CAN,Aggregate,2022-Q2,151.5333333333333
CAN,Aggregate,2022-Q3,152.8
CAN,Aggregate,2022-Q4,153.6333333333333
CAN,Aggregate,2023-Q1,154.5666666666667
CAN,Aggregate,2023-Q2,156.8666666666667
CAN,Aggregate,2023-Q3,158.4333333333333
CAN,Aggregate,2023-Q4,158.5666666666667
CAN,Aggregate,2024-Q1,158.9666666666667
CAN,Aggregate,2024-Q2,161.1666666666667
CAN,Aggregate,2024-Q3,161.6666666666667
CAN,Aggregate,2024-Q4,161.6
CAN,Aggregate,2025-Q1,162.6
CHE,Aggregate,2016-Q1,98.98143333333333
CHE,Aggregate,2016-Q2,99.70673333333333
CHE,Aggregate,2016-Q3,99.35793333333333
CHE,Aggregate,2016-Q4,99.25906666666667
CHE,Aggregate,2017-Q1,99.4972
CHE,Aggregate,2017-Q2,100.077
CHE,Aggregate,2017-Q3,99.83616666666667
CHE,Aggregate,2017-Q4,100.0155666666667
CHE,Aggregate,2018-Q1,100.2148333333333
CHE,Aggregate,2018-Q2,101.0608
CHE,Aggregate,2018-Q3,100.9678
CHE,Aggregate,2018-Q4,100.9224666666667
CHE,Aggregate,2019-Q1,100.8389666666667
CHE,Aggregate,2019-Q2,101.7151
CHE,Aggregate,2019-Q3,101.2296333333333
CHE,Aggregate,2019-Q4,100.8452333333333
CHE,Aggregate,2020-Q1,100.7117666666667
CHE,Aggregate,2020-Q2,100.4732333333333
CHE,Aggregate,2020-Q3,100.3570333333333
CHE,Aggregate,2020-Q4,100.1498
CHE,Aggregate,2021-Q1,100.2776
CHE,Aggregate,2021-Q2,100.9700333333333
CHE,Aggregate,2021-Q3,101.1942666666667
CHE,Aggregate,2021-Q4,101.5870333333333
CHE,Aggregate,2022-Q1,102.3458666666667
CHE,Aggregate,2022-Q2,103.9577
CHE,Aggregate,2022-Q3,104.6139333333333
CHE,Aggregate,2022-Q4,104.5657666666667
CHE,Aggregate,2023-Q1,105.6201333333333
CHE,Aggregate,2023-Q2,106.1858666666667
CHE,Aggregate,2023-Q3,106.2926333333333
CHE,Aggregate,2023-Q4,106.2568666666667
CHE,Aggregate,2024-Q1,106.8491666666667
CHE,Aggregate,2024-Q2,107.6321
CHE,Aggregate,2024-Q3,107.4241666666667
CHE,Aggregate,2024-Q4,106.9581666666667
CHE,Aggregate,2025-Q1,107.2296666666667
CHL,Aggregate,2016-Q1,70.9142473575973
CHL,Aggregate,2016-Q2,71.60724499491263
CHL,Aggregate,2016-Q3,72.13201494490867
CHL,Aggregate,2016-Q4,72.3554815743328
CHL,Aggregate,2017-Q1,72.867697219305
CHL,Aggregate,2017-Q2,73.2568806750437
